2009.05.05 05:41:10,GPSD=050509,GPST=054109.000,LAT=6723.6388,NS=N,LONG=2636.8107,EW=E,T=17.96,U=26.9,T1=25.238,T2=25.048,T3=25.082,T4=25.537,UVB1=0.000,UVB2=0.000,UVB3=0.001,UVB4=0.010,SR4=9.952,SR5=9.952,SR6=10.718,SR7=10.718,AntHeight=210,GeoidHeight=22
2009.05.05 07:43:50,GPSD=050509,GPST=074349.000,LAT=6720.4827,NS=N,LONG=2709.5611,EW=E,T=0.88,U=80.6,T1=24.956,T2=25.254,T3=25.101,T4=25.293,UVB1=0.251,UVB2=0.019,UVB3=0.204,UVB4=0.031,SR4=2636.526,SR5=444.780,SR6=2772.792,SR7=453.201,AntHeight=471,GeoidHeight=21
2009.05.05 07:44:00,GPSD=050509,GPST=074359.000,LAT=6720.3203,NS=N,LONG=2709.9012,EW=E,T=0.88,U=81.4,T1=24.952,T2=25.048,T3=25.067,T4=25.476,UVB1=0.257,UVB2=0.015,UVB3=0.205,UVB4=0.027,SR4=2701.597,SR5=432.531,SR6=2795.758,SR7=437.124,AntHeight=462,GeoidHeight=21
2009.05.05 07:44:10,GPSD=050509,GPST=074409.000,LAT=6720.1479,NS=N,LONG=2710.2237,EW=E,T=0.88,U=81.9,T1=24.937,T2=24.803,T3=25.036,T4=25.476,UVB1=0.252,UVB2=0.014,UVB3=0.198,UVB4=0.024,SR4=2702.362,SR5=424.876,SR6=2779.682,SR7=424.876,AntHeight=447,GeoidHeight=21
2009.05.05 07:44:20,GPSD=050509,GPST=074419.000,LAT=6719.9703,NS=N,LONG=2710.5306,EW=E,T=0.96,U=82.1,T1=24.906,T2=25.009,T3=25.009,T4=25.049,UVB1=0.254,UVB2=0.020,UVB3=0.199,UVB4=0.023,SR4=2672.506,SR5=463.153,SR6=2669.444,SR7=454.732,AntHeight=431,GeoidHeight=21
2009.05.05 07:44:30,GPSD=050509,GPST=074429.000,LAT=6719.7913,NS=N,LONG=2710.8034,EW=E,T=1.02,U=82.3,T1=24.903,T2=25.219,T3=24.983,T4=25.079,UVB1=0.209,UVB2=0.016,UVB3=0.161,UVB4=0.018,SR4=1898.543,SR5=465.449,SR6=1862.563,SR7=463.153,AntHeight=425,GeoidHeight=21
2009.05.05 07:44:40,GPSD=050509,GPST=074439.000,LAT=6719.6102,NS=N,LONG=2711.0482,EW=E,T=1.06,U=82.6,T1=24.899,T2=25.215,T3=24.960,T4=25.049,UVB1=0.258,UVB2=0.015,UVB3=0.198,UVB4=0.014,SR4=2567.627,SR5=377.412,SR6=2594.421,SR7=381.240,AntHeight=420,GeoidHeight=21
2009.05.05 07:44:50,GPSD=050509,GPST=074449.000,LAT=6719.4312,NS=N,LONG=2711.2798,EW=E,T=1.09,U=82.9,T1=24.895,T2=24.941,T3=24.891,T4=25.049,UVB1=0.245,UVB2=0.015,UVB3=0.186,UVB4=0.021,SR4=2197.870,SR5=387.364,SR6=2183.325,SR7=403.440,AntHeight=417,GeoidHeight=21
2009.05.05 07:45:00,GPSD=050509,GPST=074459.000,LAT=6719.2416,NS=N,LONG=2711.5244,EW=E,T=1.15,U=82.8,T1=24.895,T2=24.853,T3=24.861,T4=24.805,UVB1=0.246,UVB2=0.017,UVB3=0.188,UVB4=0.018,SR4=2568.392,SR5=346.025,SR6=2472.700,SR7=355.211,AntHeight=415,GeoidHeight=21
2009.05.05 07:45:10,GPSD=050509,GPST=074509.000,LAT=6719.0497,NS=N,LONG=2711.7534,EW=E,T=1.21,U=82.3,T1=24.895,T2=25.109,T3=24.845,T4=24.805,UVB1=0.241,UVB2=0.020,UVB3=0.175,UVB4=0.022,SR4=2442.844,SR5=421.048,SR6=2324.185,SR7=421.048,AntHeight=413,GeoidHeight=21
2009.05.05 07:45:20,GPSD=050509,GPST=074519.000,LAT=6718.8643,NS=N,LONG=2711.9523,EW=E,T=1.27,U=81.8,T1=24.895,T2=25.254,T3=24.834,T4=24.805,UVB1=0.260,UVB2=0.017,UVB3=0.190,UVB4=0.021,SR4=2478.058,SR5=420.282,SR6=2365.524,SR7=420.282,AntHeight=421,GeoidHeight=21
2009.05.05 07:45:30,GPSD=050509,GPST=074529.000,LAT=6718.6783,NS=N,LONG=2712.1501,EW=E,T=1.29,U=81.5,T1=24.891,T2=25.143,T3=24.830,T4=25.323,UVB1=0.265,UVB2=0.017,UVB3=0.190,UVB4=0.031,SR4=2716.907,SR5=446.311,SR6=2600.545,SR7=440.186,AntHeight=420,GeoidHeight=21
2009.05.05 07:45:40,GPSD=050509,GPST=074539.000,LAT=6718.4925,NS=N,LONG=2712.3506,EW=E,T=1.29,U=81.3,T1=24.891,T2=24.845,T3=24.830,T4=25.415,UVB1=0.261,UVB2=0.014,UVB3=0.192,UVB4=0.026,SR4=2674.803,SR5=386.599,SR6=2577.579,SR7=385.833,AntHeight=420,GeoidHeight=21
2009.05.05 07:45:50,GPSD=050509,GPST=074549.000,LAT=6718.3011,NS=N,LONG=2712.5392,EW=E,T=1.27,U=80.9,T1=24.891,T2=24.910,T3=24.838,T4=25.049,UVB1=0.267,UVB2=0.021,UVB3=0.197,UVB4=0.023,SR4=2765.137,SR5=401.909,SR6=2644.947,SR7=395.785,AntHeight=416,GeoidHeight=21
2009.05.05 07:46:00,GPSD=050509,GPST=074559.000,LAT=6718.0981,NS=N,LONG=2712.6599,EW=E,T=1.27,U=80.2,T1=24.895,T2=25.158,T3=24.857,T4=25.110,UVB1=0.240,UVB2=0.028,UVB3=0.108,UVB4=0.029,SR4=2605.904,SR5=497.602,SR6=914.057,SR7=499.899,AntHeight=413,GeoidHeight=21
2009.05.05 07:46:10,GPSD=050509,GPST=074609.000,LAT=6717.9061,NS=N,LONG=2712.4310,EW=E,T=1.23,U=79.9,T1=24.895,T2=25.254,T3=24.914,T4=25.049,UVB1=0.203,UVB2=0.015,UVB3=0.104,UVB4=0.018,SR4=1953.662,SR5=425.641,SR6=340.666,SR7=449.373,AntHeight=413,GeoidHeight=21
2009.05.05 07:46:20,GPSD=050509,GPST=074619.000,LAT=6717.8485,NS=N,LONG=2711.9442,EW=E,T=1.23,U=79.2,T1=24.891,T2=25.044,T3=24.933,T4=24.988,UVB1=0.219,UVB2=0.015,UVB3=0.110,UVB4=0.017,SR4=1887.826,SR5=408.034,SR6=341.432,SR7=418.751,AntHeight=406,GeoidHeight=21
2009.05.05 07:46:30,GPSD=050509,GPST=074629.000,LAT=6717.9110,NS=N,LONG=2711.4933,EW=E,T=1.23,U=80.1,T1=24.895,T2=24.803,T3=24.960,T4=24.896,UVB1=0.243,UVB2=0.015,UVB3=0.182,UVB4=0.019,SR4=2347.916,SR5=401.144,SR6=2014.140,SR7=412.627,AntHeight=404,GeoidHeight=21
2009.05.05 07:46:40,GPSD=050509,GPST=074639.000,LAT=6717.9909,NS=N,LONG=2711.0549,EW=E,T=1.23,U=80.6,T1=24.899,T2=25.013,T3=24.994,T4=24.835,UVB1=0.250,UVB2=0.028,UVB3=0.192,UVB4=0.032,SR4=2525.522,SR5=501.430,SR6=2432.126,SR7=509.085,AntHeight=411,GeoidHeight=21
2009.05.05 07:46:50,GPSD=050509,GPST=074649.000,LAT=6718.0758,NS=N,LONG=2710.6215,EW=E,T=1.25,U=80.4,T1=24.895,T2=25.215,T3=25.017,T4=24.744,UVB1=0.245,UVB2=0.041,UVB3=0.187,UVB4=0.048,SR4=2527.819,SR5=653.007,SR6=2445.140,SR7=649.179,AntHeight=417,GeoidHeight=21
2009.05.05 07:47:00,GPSD=050509,GPST=074659.000,LAT=6718.1623,NS=N,LONG=2710.1873,EW=E,T=1.29,U=80.7,T1=24.895,T2=25.219,T3=25.051,T4=25.385,UVB1=0.250,UVB2=0.035,UVB3=0.202,UVB4=0.052,SR4=2489.542,SR5=675.973,SR6=2409.925,SR7=688.988,AntHeight=425,GeoidHeight=21
2009.05.05 07:47:10,GPSD=050509,GPST=074709.000,LAT=6718.2483,NS=N,LONG=2709.7592,EW=E,T=1.31,U=80.3,T1=24.899,T2=24.941,T3=25.082,T4=25.476,UVB1=0.232,UVB2=0.030,UVB3=0.181,UVB4=0.048,SR4=2376.241,SR5=652.242,SR6=2258.348,SR7=669.849,AntHeight=423,GeoidHeight=21
2009.05.05 07:47:20,GPSD=050509,GPST=074719.000,LAT=6718.3388,NS=N,LONG=2709.3211,EW=E,T=1.33,U=80.1,T1=24.895,T2=24.853,T3=25.109,T4=25.476,UVB1=0.245,UVB2=0.033,UVB3=0.189,UVB4=0.048,SR4=2490.307,SR5=688.988,SR6=2428.298,SR7=700.471,AntHeight=418,GeoidHeight=21
2009.05.05 07:47:30,GPSD=050509,GPST=074729.000,LAT=6718.4307,NS=N,LONG=2708.8837,EW=E,T=1.37,U=79.9,T1=24.899,T2=25.109,T3=25.135,T4=25.049,UVB1=0.233,UVB2=0.022,UVB3=0.176,UVB4=0.026,SR4=2249.927,SR5=490.712,SR6=2170.311,SR7=509.851,AntHeight=414,GeoidHeight=21
2009.05.05 07:47:40,GPSD=050509,GPST=074739.000,LAT=6718.5320,NS=N,LONG=2708.4394,EW=E,T=1.39,U=80.0,T1=24.895,T2=25.254,T3=25.151,T4=25.049,UVB1=0.232,UVB2=0.036,UVB3=0.190,UVB4=0.040,SR4=2173.373,SR5=435.593,SR6=2066.963,SR7=441.718,AntHeight=407,GeoidHeight=21
2009.05.05 07:47:50,GPSD=050509,GPST=074749.000,LAT=6718.6285,NS=N,LONG=2707.9852,EW=E,T=1.43,U=80.4,T1=24.899,T2=25.154,T3=25.170,T4=25.049,UVB1=0.239,UVB2=0.020,UVB3=0.181,UVB4=0.026,SR4=2272.128,SR5=476.932,SR6=2231.554,SR7=491.478,AntHeight=404,GeoidHeight=21
2009.05.05 07:48:00,GPSD=050509,GPST=074759.000,LAT=6718.7200,NS=N,LONG=2707.5229,EW=E,T=1.46,U=80.6,T1=24.899,T2=24.849,T3=25.143,T4=24.957,UVB1=0.253,UVB2=0.032,UVB3=0.188,UVB4=0.035,SR4=2468.106,SR5=580.281,SR6=2416.050,SR7=571.094,AntHeight=403,GeoidHeight=21
2009.05.05 07:48:10,GPSD=050509,GPST=074809.000,LAT=6718.8055,NS=N,LONG=2707.0540,EW=E,T=1.52,U=81.2,T1=24.899,T2=24.929,T3=25.151,T4=24.866,UVB1=0.256,UVB2=0.030,UVB3=0.190,UVB4=0.035,SR4=2545.426,SR5=666.787,SR6=2465.810,SR7=664.490,AntHeight=411,GeoidHeight=21
2009.05.05 07:48:20,GPSD=050509,GPST=074819.000,LAT=6718.8943,NS=N,LONG=2706.5927,EW=E,T=1.54,U=80.7,T1=24.899,T2=25.173,T3=25.151,T4=24.805,UVB1=0.260,UVB2=0.026,UVB3=0.193,UVB4=0.031,SR4=2664.085,SR5=601.716,SR6=2585.234,SR7=607.075,AntHeight=417,GeoidHeight=21
2009.05.05 07:48:30,GPSD=050509,GPST=074829.000,LAT=6718.9893,NS=N,LONG=2706.1462,EW=E,T=1.56,U=80.1,T1=24.903,T2=25.257,T3=25.147,T4=24.805,UVB1=0.206,UVB2=0.032,UVB3=0.159,UVB4=0.035,SR4=2184.090,SR5=610.902,SR6=2198.636,SR7=610.137,AntHeight=414,GeoidHeight=21
2009.05.05 07:48:40,GPSD=050509,GPST=074839.000,LAT=6719.0781,NS=N,LONG=2705.7081,EW=E,T=1.56,U=79.7,T1=24.899,T2=25.029,T3=25.139,T4=25.323,UVB1=0.168,UVB2=0.023,UVB3=0.133,UVB4=0.035,SR4=1103.146,SR5=457.794,SR6=1183.527,SR7=465.449,AntHeight=416,GeoidHeight=21
2009.05.05 07:48:50,GPSD=050509,GPST=074849.000,LAT=6719.1667,NS=N,LONG=2705.2613,EW=E,T=1.56,U=79.3,T1=24.899,T2=24.807,T3=25.128,T4=25.507,UVB1=0.217,UVB2=0.024,UVB3=0.168,UVB4=0.035,SR4=1362.664,SR5=317.700,SR6=1412.424,SR7=319.996,AntHeight=421,GeoidHeight=21
2009.05.05 07:49:00,GPSD=050509,GPST=074859.000,LAT=6719.2622,NS=N,LONG=2704.7936,EW=E,T=1.52,U=79.2,T1=24.899,T2=25.044,T3=25.105,T4=25.049,UVB1=0.250,UVB2=0.026,UVB3=0.190,UVB4=0.031,SR4=2499.494,SR5=405.737,SR6=2441.312,SR7=408.034,AntHeight=422,GeoidHeight=21
2009.05.05 07:49:10,GPSD=050509,GPST=074909.000,LAT=6719.3634,NS=N,LONG=2704.3159,EW=E,T=1.52,U=78.9,T1=24.899,T2=25.242,T3=25.082,T4=25.079,UVB1=0.244,UVB2=0.019,UVB3=0.184,UVB4=0.023,SR4=2481.121,SR5=412.627,SR6=2418.346,SR7=412.627,AntHeight=416,GeoidHeight=21
2009.05.05 07:49:20,GPSD=050509,GPST=074919.000,LAT=6719.4632,NS=N,LONG=2703.8463,EW=E,T=1.56,U=78.7,T1=24.899,T2=25.200,T3=25.059,T4=25.079,UVB1=0.245,UVB2=0.020,UVB3=0.183,UVB4=0.024,SR4=2282.845,SR5=419.517,SR6=2217.009,SR7=424.110,AntHeight=411,GeoidHeight=21
2009.05.05 07:49:30,GPSD=050509,GPST=074929.000,LAT=6719.5640,NS=N,LONG=2703.3785,EW=E,T=1.58,U=78.8,T1=24.903,T2=24.895,T3=25.074,T4=24.988,UVB1=0.250,UVB2=0.022,UVB3=0.188,UVB4=0.024,SR4=2363.227,SR5=444.014,SR6=2257.582,SR7=446.311,AntHeight=415,GeoidHeight=21
2009.05.05 07:49:40,GPSD=050509,GPST=074939.000,LAT=6719.6668,NS=N,LONG=2702.8875,EW=E,T=1.58,U=78.4,T1=24.899,T2=24.887,T3=25.048,T4=25.018,UVB1=0.250,UVB2=0.028,UVB3=0.190,UVB4=0.030,SR4=2482.652,SR5=516.741,SR6=2434.423,SR7=513.678,AntHeight=419,GeoidHeight=21
2009.05.05 07:49:50,GPSD=050509,GPST=074949.000,LAT=6719.7737,NS=N,LONG=2702.3972,EW=E,T=1.60,U=77.5,T1=24.903,T2=25.162,T3=25.029,T4=24.835,UVB1=0.250,UVB2=0.025,UVB3=0.190,UVB4=0.029,SR4=2532.412,SR5=495.305,SR6=2442.844,SR7=500.664,AntHeight=417,GeoidHeight=21
2009.05.05 07:50:00,GPSD=050509,GPST=074959.000,LAT=6719.8817,NS=N,LONG=2701.9014,EW=E,T=1.60,U=77.0,T1=24.903,T2=25.269,T3=24.994,T4=24.805,UVB1=0.247,UVB2=0.025,UVB3=0.187,UVB4=0.027,SR4=2501.025,SR5=519.803,SR6=2393.083,SR7=522.865,AntHeight=413,GeoidHeight=21
2009.05.05 07:50:10,GPSD=050509,GPST=075009.000,LAT=6719.9913,NS=N,LONG=2701.3964,EW=E,T=1.66,U=76.7,T1=24.903,T2=25.082,T3=24.967,T4=25.293,UVB1=0.251,UVB2=0.030,UVB3=0.187,UVB4=0.046,SR4=2518.632,SR5=582.577,SR6=2458.920,SR7=583.343,AntHeight=407,GeoidHeight=21
2009.05.05 07:50:20,GPSD=050509,GPST=075019.000,LAT=6720.1044,NS=N,LONG=2700.8899,EW=E,T=1.74,U=76.7,T1=24.903,T2=24.815,T3=24.895,T4=25.415,UVB1=0.248,UVB2=0.020,UVB3=0.188,UVB4=0.032,SR4=2517.101,SR5=522.099,SR6=2429.829,SR7=532.817,AntHeight=403,GeoidHeight=21
2009.05.05 07:50:30,GPSD=050509,GPST=075029.000,LAT=6720.2183,NS=N,LONG=2700.3817,EW=E,T=1.81,U=77.9,T1=24.903,T2=25.006,T3=24.872,T4=25.507,UVB1=0.255,UVB2=0.015,UVB3=0.192,UVB4=0.027,SR4=2719.204,SR5=460.856,SR6=2660.257,SR7=465.449,AntHeight=400,GeoidHeight=21
2009.05.05 07:50:40,GPSD=050509,GPST=075039.000,LAT=6720.3254,NS=N,LONG=2659.8699,EW=E,T=1.87,U=78.1,T1=24.903,T2=25.227,T3=24.857,T4=25.079,UVB1=0.183,UVB2=0.011,UVB3=0.141,UVB4=0.014,SR4=1730.890,SR5=439.421,SR6=1632.900,SR7=445.545,AntHeight=392,GeoidHeight=21
2009.05.05 07:50:50,GPSD=050509,GPST=075049.000,LAT=6720.4300,NS=N,LONG=2659.3588,EW=E,T=1.97,U=78.6,T1=24.906,T2=25.235,T3=24.845,T4=25.079,UVB1=0.174,UVB2=0.008,UVB3=0.134,UVB4=0.011,SR4=1149.078,SR5=270.236,SR6=1019.702,SR7=279.423,AntHeight=388,GeoidHeight=21
2009.05.05 07:51:00,GPSD=050509,GPST=075059.000,LAT=6720.5348,NS=N,LONG=2658.8347,EW=E,T=1.99,U=77.8,T1=24.906,T2=24.937,T3=24.838,T4=24.988,UVB1=0.229,UVB2=0.009,UVB3=0.170,UVB4=0.010,SR4=2465.810,SR5=300.858,SR6=2285.907,SR7=303.155,AntHeight=377,GeoidHeight=21
2009.05.05 07:51:10,GPSD=050509,GPST=075109.000,LAT=6720.6404,NS=N,LONG=2658.3251,EW=E,T=2.03,U=76.8,T1=24.910,T2=24.872,T3=24.842,T4=24.896,UVB1=0.171,UVB2=0.009,UVB3=0.130,UVB4=0.010,SR4=1733.952,SR5=323.824,SR6=1525.725,SR7=330.714,AntHeight=361,GeoidHeight=21
2009.05.05 07:51:20,GPSD=050509,GPST=075119.000,LAT=6720.7416,NS=N,LONG=2657.8185,EW=E,T=2.05,U=75.7,T1=24.906,T2=25.151,T3=24.842,T4=24.805,UVB1=0.192,UVB2=0.008,UVB3=0.144,UVB4=0.009,SR4=1236.350,SR5=225.069,SR6=1148.313,SR7=229.663,AntHeight=346,GeoidHeight=21
2009.05.05 07:51:30,GPSD=050509,GPST=075129.000,LAT=6720.8422,NS=N,LONG=2657.3151,EW=E,T=2.13,U=75.6,T1=24.910,T2=25.273,T3=24.853,T4=24.805,UVB1=0.250,UVB2=0.009,UVB3=0.183,UVB4=0.010,SR4=2373.179,SR5=246.504,SR6=2236.913,SR7=243.442,AntHeight=339,GeoidHeight=21
2009.05.05 07:51:40,GPSD=050509,GPST=075139.000,LAT=6720.9407,NS=N,LONG=2656.8084,EW=E,T=2.15,U=75.6,T1=24.914,T2=25.105,T3=24.903,T4=25.293,UVB1=0.249,UVB2=0.007,UVB3=0.186,UVB4=0.017,SR4=2516.336,SR5=331.480,SR6=2390.021,SR7=328.417,AntHeight=330,GeoidHeight=21
2009.05.05 07:51:50,GPSD=050509,GPST=075149.000,LAT=6721.0407,NS=N,LONG=2656.3018,EW=E,T=2.30,U=77.1,T1=24.918,T2=24.830,T3=24.918,T4=25.415,UVB1=0.261,UVB2=0.011,UVB3=0.195,UVB4=0.021,SR4=2677.865,SR5=378.178,SR6=2546.957,SR7=375.115,AntHeight=328,GeoidHeight=21
2009.05.05 07:52:00,GPSD=050509,GPST=075159.000,LAT=6721.1419,NS=N,LONG=2655.8146,EW=E,T=2.40,U=78.1,T1=24.926,T2=25.009,T3=24.948,T4=25.079,UVB1=0.251,UVB2=0.010,UVB3=0.185,UVB4=0.010,SR4=2989.440,SR5=476.932,SR6=2898.341,SR7=468.512,AntHeight=321,GeoidHeight=21
2009.05.05 07:52:10,GPSD=050509,GPST=075209.000,LAT=6721.2337,NS=N,LONG=2655.3516,EW=E,T=2.44,U=77.9,T1=24.929,T2=25.231,T3=24.971,T4=25.079,UVB1=0.174,UVB2=0.007,UVB3=0.131,UVB4=0.008,SR4=1701.034,SR5=348.321,SR6=1582.375,SR7=359.039,AntHeight=317,GeoidHeight=21
2009.05.05 07:52:20,GPSD=050509,GPST=075219.000,LAT=6721.3217,NS=N,LONG=2654.9100,EW=E,T=2.46,U=77.5,T1=24.933,T2=25.231,T3=24.998,T4=25.110,UVB1=0.157,UVB2=0.006,UVB3=0.119,UVB4=0.007,SR4=946.975,SR5=244.973,SR6=859.703,SR7=251.098,AntHeight=316,GeoidHeight=21
2009.05.05 07:52:30,GPSD=050509,GPST=075229.000,LAT=6721.4109,NS=N,LONG=2654.4715,EW=E,T=2.48,U=77.6,T1=24.967,T2=24.926,T3=25.021,T4=24.988,UVB1=0.157,UVB2=0.005,UVB3=0.121,UVB4=0.005,SR4=731.858,SR5=150.046,SR6=658.366,SR7=156.171,AntHeight=315,GeoidHeight=21
2009.05.05 07:52:40,GPSD=050509,GPST=075239.000,LAT=6721.5083,NS=N,LONG=2654.0358,EW=E,T=2.50,U=77.6,T1=24.979,T2=24.891,T3=25.051,T4=24.896,UVB1=0.194,UVB2=0.009,UVB3=0.148,UVB4=0.009,SR4=900.277,SR5=172.247,SR6=828.316,SR7=169.185,AntHeight=314,GeoidHeight=21
2009.05.05 07:52:50,GPSD=050509,GPST=075249.000,LAT=6721.6100,NS=N,LONG=2653.6108,EW=E,T=2.52,U=78.3,T1=24.987,T2=25.177,T3=25.070,T4=24.805,UVB1=0.264,UVB2=0.010,UVB3=0.203,UVB4=0.013,SR4=2798.055,SR5=376.647,SR6=2698.534,SR7=375.881,AntHeight=316,GeoidHeight=21
2009.05.05 07:53:00,GPSD=050509,GPST=075259.000,LAT=6721.7060,NS=N,LONG=2653.1773,EW=E,T=2.57,U=78.3,T1=24.998,T2=25.276,T3=25.101,T4=25.293,UVB1=0.186,UVB2=0.011,UVB3=0.141,UVB4=0.021,SR4=1848.783,SR5=385.067,SR6=1743.138,SR7=389.661,AntHeight=319,GeoidHeight=21
2009.05.05 07:53:10,GPSD=050509,GPST=075309.000,LAT=6721.7937,NS=N,LONG=2652.7331,EW=E,T=2.55,U=77.9,T1=25.006,T2=25.067,T3=25.120,T4=25.385,UVB1=0.169,UVB2=0.043,UVB3=0.130,UVB4=0.057,SR4=806.115,SR5=328.417,SR6=747.169,SR7=325.355,AntHeight=317,GeoidHeight=21
2009.05.05 07:53:20,GPSD=050509,GPST=075319.000,LAT=6721.8812,NS=N,LONG=2652.2857,EW=E,T=2.54,U=77.6,T1=25.013,T2=24.819,T3=25.143,T4=25.507,UVB1=0.268,UVB2=0.072,UVB3=0.194,UVB4=0.089,SR4=2368.586,SR5=678.270,SR6=2181.028,SR7=656.835,AntHeight=318,GeoidHeight=21
2009.05.05 07:53:30,GPSD=050509,GPST=075329.000,LAT=6721.9707,NS=N,LONG=2651.8356,EW=E,T=2.57,U=77.5,T1=25.021,T2=25.074,T3=25.162,T4=25.110,UVB1=0.262,UVB2=0.077,UVB3=0.193,UVB4=0.087,SR4=2611.263,SR5=1077.117,SR6=2390.787,SR7=1066.400,AntHeight=323,GeoidHeight=21
2009.05.05 07:53:40,GPSD=050509,GPST=075339.000,LAT=6722.0621,NS=N,LONG=2651.3930,EW=E,T=2.54,U=77.5,T1=25.029,T2=25.261,T3=25.177,T4=25.110,UVB1=0.266,UVB2=0.071,UVB3=0.194,UVB4=0.066,SR4=2730.687,SR5=1086.304,SR6=2608.201,SR7=1081.710,AntHeight=327,GeoidHeight=21
2009.05.05 07:53:50,GPSD=050509,GPST=075349.000,LAT=6722.1489,NS=N,LONG=2650.9490,EW=E,T=2.56,U=77.5,T1=25.036,T2=25.189,T3=25.147,T4=25.049,UVB1=0.247,UVB2=0.071,UVB3=0.179,UVB4=0.066,SR4=2386.959,SR5=1067.165,SR6=2097.584,SR7=1047.261,AntHeight=331,GeoidHeight=22
2009.05.05 07:54:00,GPSD=050509,GPST=075359.000,LAT=6722.2330,NS=N,LONG=2650.4972,EW=E,T=2.54,U=77.9,T1=25.048,T2=24.857,T3=25.158,T4=24.896,UVB1=0.264,UVB2=0.069,UVB3=0.196,UVB4=0.063,SR4=2624.277,SR5=1044.964,SR6=2308.874,SR7=1027.357,AntHeight=334,GeoidHeight=22
2009.05.05 07:54:10,GPSD=050509,GPST=075409.000,LAT=6722.3240,NS=N,LONG=2650.0422,EW=E,T=2.55,U=77.8,T1=25.055,T2=24.971,T3=25.166,T4=24.805,UVB1=0.272,UVB2=0.032,UVB3=0.200,UVB4=0.027,SR4=2896.044,SR5=885.732,SR6=2683.989,SR7=893.387,AntHeight=342,GeoidHeight=22
2009.05.05 07:54:20,GPSD=050509,GPST=075419.000,LAT=6722.4126,NS=N,LONG=2649.5995,EW=E,T=2.55,U=77.8,T1=25.063,T2=25.223,T3=25.166,T4=24.835,UVB1=0.234,UVB2=0.009,UVB3=0.171,UVB4=0.010,SR4=2302.749,SR5=463.918,SR6=2134.330,SR7=489.947,AntHeight=344,GeoidHeight=22
2009.05.05 07:54:30,GPSD=050509,GPST=075429.000,LAT=6722.5033,NS=N,LONG=2649.1486,EW=E,T=2.50,U=77.3,T1=25.074,T2=25.250,T3=25.166,T4=25.354,UVB1=0.249,UVB2=0.007,UVB3=0.175,UVB4=0.017,SR4=1766.870,SR5=319.231,SR6=1541.801,SR7=326.886,AntHeight=345,GeoidHeight=22
2009.05.05 07:54:40,GPSD=050509,GPST=075439.000,LAT=6722.5688,NS=N,LONG=2648.6575,EW=E,T=2.46,U=77.9,T1=25.078,T2=24.945,T3=25.158,T4=25.476,UVB1=0.186,UVB2=0.007,UVB3=0.132,UVB4=0.016,SR4=1760.746,SR5=333.776,SR6=1411.659,SR7=326.886,AntHeight=347,GeoidHeight=22
2009.05.05 07:54:50,GPSD=050509,GPST=075449.000,LAT=6722.6198,NS=N,LONG=2648.1273,EW=E,T=2.44,U=77.6,T1=25.082,T2=24.887,T3=25.154,T4=25.049,UVB1=0.262,UVB2=0.008,UVB3=0.184,UVB4=0.010,SR4=2118.254,SR5=268.705,SR6=1723.234,SR7=268.705,AntHeight=347,GeoidHeight=22
2009.05.05 07:55:00,GPSD=050509,GPST=075459.000,LAT=6722.6723,NS=N,LONG=2647.5925,EW=E,T=2.42,U=77.3,T1=25.051,T2=25.189,T3=25.139,T4=25.018,UVB1=0.252,UVB2=0.006,UVB3=0.121,UVB4=0.007,SR4=2390.787,SR5=322.293,SR6=1893.185,SR7=322.293,AntHeight=339,GeoidHeight=22
2009.05.05 07:55:10,GPSD=050509,GPST=075509.000,LAT=6722.7237,NS=N,LONG=2647.0593,EW=E,T=2.36,U=77.3,T1=25.051,T2=25.276,T3=25.124,T4=25.018,UVB1=0.265,UVB2=0.006,UVB3=0.116,UVB4=0.007,SR4=2248.396,SR5=284.782,SR6=1688.785,SR7=284.016,AntHeight=329,GeoidHeight=22
2009.05.05 07:55:20,GPSD=050509,GPST=075519.000,LAT=6722.7769,NS=N,LONG=2646.5188,EW=E,T=2.34,U=77.5,T1=25.055,T2=25.048,T3=25.105,T4=24.896,UVB1=0.264,UVB2=0.007,UVB3=0.184,UVB4=0.007,SR4=2820.256,SR5=350.618,SR6=2244.568,SR7=349.087,AntHeight=322,GeoidHeight=22
2009.05.05 07:55:30,GPSD=050509,GPST=075529.000,LAT=6722.8326,NS=N,LONG=2645.9745,EW=E,T=2.34,U=77.1,T1=25.059,T2=24.819,T3=25.086,T4=24.835,UVB1=0.260,UVB2=0.009,UVB3=0.182,UVB4=0.009,SR4=2807.241,SR5=326.886,SR6=2262.176,SR7=324.590,AntHeight=318,GeoidHeight=22
2009.05.05 07:55:40,GPSD=050509,GPST=075539.000,LAT=6722.8896,NS=N,LONG=2645.4211,EW=E,T=2.36,U=77.5,T1=25.059,T2=25.101,T3=25.109,T4=24.835,UVB1=0.229,UVB2=0.008,UVB3=0.125,UVB4=0.009,SR4=2546.957,SR5=354.446,SR6=1979.691,SR7=346.790,AntHeight=315,GeoidHeight=22
2009.05.05 07:55:50,GPSD=050509,GPST=075549.000,LAT=6722.9489,NS=N,LONG=2644.8585,EW=E,T=2.42,U=76.8,T1=25.059,T2=25.273,T3=25.090,T4=25.354,UVB1=0.252,UVB2=0.006,UVB3=0.138,UVB4=0.016,SR4=2404.566,SR5=323.059,SR6=1184.293,SR7=321.528,AntHeight=316,GeoidHeight=22
